Date, Open, High, Low, Close
03/04/13, 40134.97, 40134.97, 39800.76, 39844.24
03/01/13, 39709.56, 40179.30, 39709.56, 40134.97
02/28/13, 39275.37, 39746.98, 39275.37, 39709.56
02/27/13, 39568.28, 39630.35, 39007.27, 39275.37
02/26/13, 39787.96, 39787.96, 39403.50, 39568.28
02/25/13, 39657.82, 40019.49, 39657.82, 39787.96
02/22/13, 39670.09, 39883.60, 39561.34, 39657.82
02/21/13, 40428.28, 40428.28, 39581.38, 39670.09
02/20/13, 40732.52, 40732.52, 40288.09, 40428.28
02/19/13, 40512.76, 40755.19, 40512.76, 40732.52
02/18/13, 40681.34, 40689.58, 40383.75, 40512.76
02/15/13, 40732.86, 40777.04, 40641.86, 40681.34
02/14/13, 40808.73, 40808.73, 40474.76, 40732.86
02/13/13, 40700.45, 40837.35, 40633.25, 40808.73
02/12/13, 40832.67, 40867.57, 40649.54, 40700.45
02/11/13, 40892.65, 40959.28, 40817.25, 40832.67
02/08/13, 40694.77, 40983.01, 40694.77, 40892.65
02/07/13, 40559.67, 40792.85, 40559.67, 40694.77
02/06/13, 40663.34, 40779.83, 40443.05, 40559.67
02/05/13, 40571.82, 40668.93, 40416.07, 40663.34
02/04/13, 40601.09, 40822.08, 40489.71, 40571.82
02/01/13, 40482.92, 40763.05, 40482.92, 40601.09
01/31/13, 40461.18, 40484.74, 40278.21, 40482.92
01/30/13, 40652.96, 40784.76, 40461.18, 40461.18
01/29/13, 40618.32, 40707.27, 40535.98, 40652.96
01/28/13, 40538.96, 40622.89, 40326.78, 40618.32
01/25/13, 40604.59, 40604.59, 40395.25, 40538.96
01/24/13, 40185.19, 40604.59, 40185.19, 40604.59
01/23/13, 39912.45, 40218.16, 39912.45, 40185.19
01/22/13, 39989.57, 39989.57, 39646.21, 39912.45
01/21/13, 40166.53, 40166.53, 39832.61, 39989.57
01/18/13, 39964.56, 40222.43, 39964.56, 40166.53
01/17/13, 39879.76, 40054.28, 39815.01, 39964.56
01/16/13, 39913.08, 40090.21, 39786.14, 39879.76
01/15/13, 40144.07, 40282.06, 39762.10, 39913.08
01/14/13, 40281.14, 40428.93, 40108.30, 40144.07
01/11/13, 40299.59, 40348.68, 40172.80, 40281.14
01/10/13, 40330.44, 40408.42, 40160.58, 40299.59
01/09/13, 40155.62, 40330.44, 40155.62, 40330.44
01/08/13, 40162.56, 40256.24, 40055.84, 40155.62
01/07/13, 40274.79, 40341.40, 40132.43, 40162.56
01/04/13, 40245.01, 40290.95, 40048.26, 40274.79
01/03/13, 40061.75, 40245.01, 39936.83, 40245.01
01/02/13, 39250.24, 40069.23, 39250.24, 40061.75
01/01/13, 39250.24, 39250.24, 39250.24, 39250.24
12/31/12, 39385.04, 39385.04, 39095.74, 39250.24
12/28/12, 39427.13, 39489.62, 39271.95, 39385.04
12/27/12, 39187.38, 39435.45, 39154.73, 39427.13
12/26/12, 39187.38, 39187.38, 39187.38, 39187.38
12/25/12, 39187.38, 39187.38, 39187.38, 39187.38
12/24/12, 39124.58, 39241.61, 39050.30, 39187.38
12/21/12, 39220.96, 39220.96, 39053.07, 39124.58
12/20/12, 39164.84, 39317.71, 38947.41, 39220.96
12/19/12, 38879.70, 39207.11, 38879.70, 39164.84
12/18/12, 38674.48, 38910.82, 38674.48, 38879.70
12/17/12, 38674.48, 38674.48, 38674.48, 38674.48
12/14/12, 38676.70, 38822.68, 38573.44, 38674.48
12/13/12, 38763.64, 38797.22, 38616.38, 38676.70
12/12/12, 38535.97, 38789.43, 38494.19, 38763.64
12/11/12, 38357.07, 38535.97, 38325.35, 38535.97
12/10/12, 38195.89, 38357.07, 38008.48, 38357.07
12/07/12, 38287.54, 38317.92, 38066.14, 38195.89
12/06/12, 38189.82, 38387.47, 38125.85, 38287.54
12/05/12, 37991.31, 38300.56, 37991.31, 38189.82
12/04/12, 38049.74, 38087.53, 37937.65, 37991.31
12/03/12, 38104.61, 38104.61, 37912.74, 38049.74
11/30/12, 37909.31, 38104.61, 37801.31, 38104.61
11/29/12, 37438.41, 37947.93, 37438.41, 37909.31
11/28/12, 37805.80, 37805.80, 37414.49, 37438.41
11/27/12, 37766.24, 37974.53, 37736.52, 37805.80
11/26/12, 37865.59, 37902.97, 37707.26, 37766.24
11/23/12, 37844.55, 37877.70, 37637.53, 37865.59
11/22/12, 37498.02, 37975.54, 37498.02, 37844.55
11/21/12, 37306.60, 37498.02, 37302.20, 37498.02
11/20/12, 37229.64, 37363.33, 37229.64, 37306.60
11/19/12, 36818.76, 37229.64, 36818.76, 37229.64
11/16/12, 37026.72, 37050.99, 36756.10, 36818.76
11/15/12, 37241.79, 37241.79, 36966.51, 37026.72
11/14/12, 37394.80, 37504.39, 37241.79, 37241.79
11/13/12, 37463.20, 37463.20, 37187.08, 37394.80
11/12/12, 37344.40, 37553.99, 37301.10, 37463.20
11/09/12, 37592.86, 37592.86, 37211.09, 37344.40
11/08/12, 37471.69, 37608.88, 37337.36, 37592.86
11/07/12, 37597.68, 37693.49, 37444.57, 37471.69
11/06/12, 37579.38, 37749.90, 37502.54, 37597.68
11/05/12, 37664.81, 37664.81, 37481.75, 37579.38
11/02/12, 37377.32, 37664.81, 37325.38, 37664.81
11/01/12, 37156.28, 37377.32, 36964.34, 37377.32
10/31/12, 37147.02, 37279.49, 37075.46, 37156.28
10/30/12, 36993.06, 37147.02, 36744.82, 37147.02
10/29/12, 36871.71, 36993.06, 36663.38, 36993.06
10/26/12, 36995.65, 36995.65, 36747.25, 36871.71
10/25/12, 36951.53, 37153.27, 36951.53, 36995.65
10/24/12, 36678.03, 36966.16, 36610.84, 36951.53
10/23/12, 36968.50, 37080.83, 36645.25, 36678.03
10/22/12, 36783.12, 37046.37, 36723.11, 36968.50
10/19/12, 37051.95, 37051.95, 36691.18, 36783.12
10/18/12, 37274.68, 37274.68, 37019.64, 37051.95
10/17/12, 36974.24, 37339.83, 36935.58, 37274.68
10/16/12, 36620.28, 36974.24, 36620.28, 36974.24
10/15/12, 36440.05, 36664.60, 36384.87, 36620.28
10/12/12, 36498.44, 36498.44, 36291.10, 36440.05
10/11/12, 36147.62, 36543.79, 36032.15, 36498.44
10/10/12, 36070.74, 36147.62, 35909.83, 36147.62
10/09/12, 36337.39, 36365.83, 36070.74, 36070.74
10/08/12, 36588.67, 36588.67, 36276.88, 36337.39
10/05/12, 36268.96, 36693.75, 36268.96, 36588.67
10/04/12, 36120.45, 36362.46, 36120.45, 36268.96
10/03/12, 36247.91, 36280.23, 36117.46, 36120.45
10/02/12, 36269.27, 36419.70, 36021.49, 36247.91
10/01/12, 35757.98, 36285.31, 35741.18, 36269.27
09/28/12, 35616.60, 35880.98, 35601.82, 35757.98
09/27/12, 35415.07, 35725.15, 35415.07, 35616.60
09/26/12, 36041.48, 36041.48, 35407.81, 35415.07
09/25/12, 36206.33, 36206.33, 35987.17, 36041.48
09/24/12, 36206.33, 36206.33, 36206.33, 36206.33
09/21/12, 36359.98, 36484.98, 36085.49, 36206.33
09/20/12, 36463.14, 36463.14, 36310.95, 36359.98
09/19/12, 36445.75, 36647.98, 36445.75, 36463.14
09/18/12, 36362.58, 36490.42, 36266.38, 36445.75
09/17/12, 36550.08, 36552.10, 36264.69, 36362.58
09/14/12, 35885.23, 36585.12, 35885.23, 36550.08
09/13/12, 35736.41, 35885.23, 35630.32, 35885.23
09/12/12, 35446.66, 35828.09, 35446.66, 35736.41
09/11/12, 35524.90, 35524.90, 35214.15, 35446.66
09/10/12, 35744.25, 35788.52, 35524.90, 35524.90
09/07/12, 35674.73, 35789.26, 35587.18, 35744.25
09/06/12, 35045.55, 35674.73, 35045.55, 35674.73
09/05/12, 35161.01, 35261.00, 34985.87, 35045.55
09/04/12, 35485.10, 35529.60, 35117.06, 35161.01
09/03/12, 35389.45, 35560.45, 35228.92, 35485.10
08/31/12, 35307.35, 35507.74, 35176.17, 35389.45
08/30/12, 35737.18, 35737.18, 35294.37, 35307.35
08/29/12, 35767.70, 35836.28, 35532.00, 35737.18
08/28/12, 35897.69, 35936.09, 35767.70, 35767.70
08/27/12, 35794.12, 35943.60, 35764.39, 35897.69
08/24/12, 35843.92, 35867.40, 35655.93, 35794.12
08/23/12, 35616.71, 35865.11, 35616.71, 35843.92
08/22/12, 35832.84, 35832.84, 35616.71, 35616.71
08/21/12, 35471.07, 35889.57, 35471.07, 35832.84
08/20/12, 35547.33, 35729.97, 35463.46, 35471.07
08/17/12, 35743.23, 35865.11, 35544.43, 35547.33
08/16/12, 35543.93, 35743.23, 35510.51, 35743.23
08/15/12, 35564.34, 35564.34, 35375.83, 35543.93
08/14/12, 35417.94, 35646.96, 35417.94, 35564.34
08/13/12, 35574.51, 35574.51, 35403.06, 35417.94
08/10/12, 35494.64, 35574.51, 35336.97, 35574.51
08/09/12, 35494.64, 35494.64, 35494.64, 35494.64
08/08/12, 35487.26, 35757.11, 35414.44, 35494.64
08/07/12, 35469.18, 35621.11, 35380.84, 35487.26
08/06/12, 35244.22, 35469.18, 35156.98, 35469.18
08/03/12, 35033.09, 35344.18, 34875.70, 35244.22
08/02/12, 35070.66, 35240.00, 34886.19, 35033.09
08/01/12, 34596.90, 35070.66, 34596.90, 35070.66
07/31/12, 34958.59, 35035.76, 34525.64, 34596.90
07/30/12, 34671.00, 34958.59, 34638.34, 34958.59
07/27/12, 34288.98, 34692.58, 34288.98, 34671.00
07/26/12, 34069.59, 34360.53, 33860.05, 34288.98
07/25/12, 33998.45, 34224.73, 33964.09, 34069.59
07/24/12, 33814.83, 34112.23, 33809.15, 33998.45
07/23/12, 34225.42, 34225.42, 33716.07, 33814.83
07/20/12, 34291.84, 34397.85, 34174.52, 34225.42
07/19/12, 34035.06, 34334.44, 34026.27, 34291.84
07/18/12, 33706.57, 34035.06, 33668.92, 34035.06
07/17/12, 33728.14, 33867.84, 33662.62, 33706.57
07/16/12, 33792.75, 33803.97, 33657.44, 33728.14
07/13/12, 33390.52, 33792.75, 33390.52, 33792.75
07/12/12, 33724.69, 33724.69, 33382.57, 33390.52
07/11/12, 33998.60, 33998.60, 33688.01, 33724.69
07/10/12, 33931.10, 34143.27, 33837.35, 33998.60
07/09/12, 34226.21, 34226.21, 33875.84, 33931.10
07/06/12, 34222.58, 34411.71, 34166.49, 34226.21
07/05/12, 34041.12, 34330.18, 34041.12, 34222.58
07/04/12, 33985.71, 34163.73, 33954.51, 34041.12
07/03/12, 33652.69, 33985.71, 33652.69, 33985.71
07/02/12, 33708.31, 33778.93, 33547.17, 33652.69
06/29/12, 33252.55, 33829.80, 33252.55, 33708.31
06/28/12, 33748.13, 33848.75, 33215.79, 33252.55
06/27/12, 33851.37, 33990.34, 33578.87, 33748.13
06/26/12, 33821.98, 33955.48, 33755.20, 33851.37
06/25/12, 34118.87, 34194.27, 33821.98, 33821.98
06/22/12, 34534.05, 34534.05, 34048.02, 34118.87
06/21/12, 34788.37, 34788.37, 34464.25, 34534.05
06/20/12, 34714.06, 34808.92, 34569.99, 34788.37
06/19/12, 34438.76, 34714.06, 34371.79, 34714.06
06/18/12, 33959.87, 34502.40, 33959.87, 34438.76
06/15/12, 33826.01, 34003.53, 33794.59, 33959.87
06/14/12, 34037.83, 34037.83, 33678.55, 33826.01
06/13/12, 33855.46, 34037.83, 33802.99, 34037.83
06/12/12, 33616.57, 33855.46, 33491.36, 33855.46
06/11/12, 33665.71, 34053.13, 33616.57, 33616.57
06/08/12, 33904.86, 33904.86, 33549.05, 33665.71
06/07/12, 33603.35, 34047.34, 33559.52, 33904.86
06/06/12, 33117.85, 33603.35, 33117.85, 33603.35
06/05/12, 33076.30, 33225.89, 33034.34, 33117.85
06/04/12, 33107.46, 33158.45, 32827.29, 33076.30
06/01/12, 33142.61, 33215.62, 32908.36, 33107.46
05/31/12, 32968.81, 33298.13, 32968.81, 33142.61
05/30/12, 33440.20, 33440.20, 32956.47, 32968.81
05/29/12, 33104.06, 33440.20, 33104.06, 33440.20
05/28/12, 32992.25, 33328.52, 32992.25, 33104.06
05/25/12, 33046.13, 33200.15, 32730.92, 32992.25
05/24/12, 32887.45, 33160.37, 32884.92, 33046.13
05/23/12, 33488.14, 33488.14, 32887.45, 32887.45
05/22/12, 33086.00, 33513.81, 33086.00, 33488.14
05/21/12, 33148.39, 33188.26, 32996.80, 33086.00
05/18/12, 33538.92, 33538.92, 33063.08, 33148.39
05/17/12, 33794.72, 33794.72, 33289.83, 33538.92
05/16/12, 33486.08, 33859.06, 33006.17, 33794.72
05/15/12, 33533.56, 33833.05, 33360.31, 33486.08
05/14/12, 34038.46, 34038.46, 33467.07, 33533.56
05/11/12, 33869.71, 34038.46, 33709.23, 34038.46
05/10/12, 33434.04, 33894.90, 33434.04, 33869.71
05/09/12, 33547.77, 33637.53, 33307.97, 33434.04
05/08/12, 33956.08, 33956.08, 33547.77, 33547.77
05/07/12, 34127.28, 34127.28, 33711.78, 33956.08
05/04/12, 34375.51, 34375.51, 34126.21, 34127.28
05/03/12, 34482.43, 34583.36, 34340.54, 34375.51
05/02/12, 34399.04, 34647.73, 34369.33, 34482.43
05/01/12, 34399.04, 34399.04, 34399.04, 34399.04
04/30/12, 34251.43, 34456.35, 34251.43, 34399.04
04/27/12, 34251.43, 34251.43, 34251.43, 34251.43
04/26/12, 34028.81, 34251.43, 34028.81, 34251.43
04/25/12, 33820.87, 34065.57, 33820.87, 34028.81
04/24/12, 33703.21, 33901.24, 33703.21, 33820.87
04/23/12, 34216.55, 34216.55, 33692.75, 33703.21
04/20/12, 34106.92, 34257.13, 33943.29, 34216.55
04/19/12, 34050.24, 34224.62, 34021.92, 34106.92
04/18/12, 33777.97, 34071.22, 33777.97, 34050.24
04/17/12, 33661.21, 33777.97, 33569.01, 33777.97
04/16/12, 33705.03, 33766.27, 33576.60, 33661.21
04/13/12, 33816.96, 33882.61, 33579.06, 33705.03
04/12/12, 33632.76, 33816.96, 33486.19, 33816.96
04/11/12, 33617.74, 33712.41, 33458.51, 33632.76
04/10/12, 33732.20, 33787.13, 33553.94, 33617.74
04/09/12, 33732.20, 33732.20, 33732.20, 33732.20
04/06/12, 33732.20, 33732.20, 33732.20, 33732.20
04/05/12, 33404.32, 33732.20, 33203.64, 33732.20
04/04/12, 34192.19, 34192.19, 33404.32, 33404.32
04/03/12, 33974.63, 34210.76, 33948.47, 34192.19
04/02/12, 33554.21, 33974.63, 33554.21, 33974.63
03/30/12, 33483.26, 33733.16, 33483.26, 33554.21
03/29/12, 33621.93, 33629.42, 33331.69, 33483.26
03/28/12, 33858.22, 33858.22, 33612.11, 33621.93
03/27/12, 33664.46, 34010.88, 33664.46, 33858.22
03/26/12, 33572.07, 33726.42, 33461.21, 33664.46
03/23/12, 33550.89, 33672.42, 33323.26, 33572.07
03/22/12, 33550.89, 33550.89, 33550.89, 33550.89
03/21/12, 33878.56, 33878.56, 33878.56, 33878.56
03/20/12, 33878.56, 33878.56, 33878.56, 33878.56
03/19/12, 34214.07, 34214.07, 34214.07, 34214.07
03/16/12, 34215.30, 34438.60, 34215.30, 34221.62
03/15/12, 34215.30, 34215.30, 34215.30, 34215.30
03/14/12, 34426.74, 34426.74, 34426.74, 34426.74
03/13/12, 34175.39, 34175.39, 34175.39, 34175.39
03/12/12, 33926.20, 34077.08, 33821.12, 33901.72
03/09/12, 33758.62, 33926.20, 33758.62, 33926.20
03/08/12, 33758.62, 33758.62, 33758.62, 33758.62
03/07/12, 33592.32, 33592.32, 33592.32, 33592.32
03/06/12, 33387.04, 33387.04, 33387.04, 33387.04
03/05/12, 34031.77, 34031.77, 34031.77, 34031.77
03/02/12, 34298.48, 34298.48, 34023.12, 34186.81
03/01/12, 34298.48, 34298.48, 34298.48, 34298.48
02/29/12, 34296.00, 34296.00, 34296.00, 34296.00
02/28/12, 34214.53, 34214.53, 34214.53, 34214.53
02/27/12, 33871.32, 33871.32, 33871.32, 33871.32
02/24/12, 34108.20, 34282.02, 34104.09, 34260.76
02/23/12, 34108.20, 34108.20, 34108.20, 34108.20
02/22/12, 34006.52, 34006.52, 34006.52, 34006.52
02/21/12, 34142.37, 34142.37, 34142.37, 34142.37
02/20/12, 34106.00, 34106.00, 34106.00, 34106.00
02/17/12, 33801.64, 34117.41, 33801.64, 34082.78
02/16/12, 33801.64, 33801.64, 33801.64, 33801.64
02/15/12, 34089.87, 34089.87, 34089.87, 34089.87
02/14/12, 34112.44, 34112.44, 34112.44, 34112.44
02/13/12, 34207.43, 34207.43, 34207.43, 34207.43
02/10/12, 34268.14, 34268.14, 33829.71, 33892.58
02/09/12, 34268.14, 34268.14, 34268.14, 34268.14
02/08/12, 34226.73, 34226.73, 34226.73, 34226.73
02/07/12, 33974.45, 33974.45, 33974.45, 33974.45
02/06/12, 34176.30, 34176.30, 34176.30, 34176.30
02/03/12, 34371.50, 34396.50, 34186.23, 34386.97
02/02/12, 34371.50, 34371.50, 34371.50, 34371.50
02/01/12, 34139.52, 34139.52, 34139.52, 34139.52
01/31/12, 33792.48, 33792.48, 33792.48, 33792.48
01/30/12, 33629.77, 33629.77, 33629.77, 33629.77
01/27/12, 34065.49, 34065.49, 33806.09, 33895.02
01/26/12, 34065.49, 34065.49, 34065.49, 34065.49
01/25/12, 33637.27, 33637.27, 33637.27, 33637.27
01/24/12, 33733.46, 33733.46, 33733.46, 33733.46
01/23/12, 33940.48, 33940.48, 33940.48, 33940.48
01/20/12, 33586.15, 33721.32, 33469.72, 33703.38
01/19/12, 33586.15, 33586.15, 33586.15, 33586.15
01/18/12, 33550.09, 33550.09, 33550.09, 33550.09
01/17/12, 33424.73, 33424.73, 33424.73, 33424.73
01/16/12, 33205.01, 33205.01, 33205.01, 33205.01
01/13/12, 33008.52, 33189.45, 32841.98, 32927.36
01/12/12, 33008.52, 33008.52, 33008.52, 33008.52
01/11/12, 32827.05, 32827.05, 32827.05, 32827.05
01/10/12, 33020.16, 33020.16, 33020.16, 33020.16
01/09/12, 32774.83, 32774.83, 32774.83, 32774.83
01/06/12, 32599.06, 32875.20, 32589.13, 32749.57
01/05/12, 32599.06, 32599.06, 32599.06, 32599.06
01/04/12, 32899.68, 32899.68, 32899.68, 32899.68
01/03/12, 32768.35, 32768.35, 32768.35, 32768.35
01/02/12, 31985.67, 31985.67, 31985.67, 31985.67
12/30/11, 31995.87, 32095.37, 31985.67, 31985.67
12/29/11, 31995.87, 31995.87, 31995.87, 31995.87
12/28/11, 32092.87, 32092.87, 32092.87, 32092.87
12/27/11, 32127.25, 32127.25, 32127.25, 32127.25
12/26/11, 32127.25, 32127.25, 32127.25, 32127.25
12/23/11, 31904.14, 32179.35, 31904.14, 32127.25
12/22/11, 31904.14, 31904.14, 31904.14, 31904.14
12/21/11, 31646.77, 31646.77, 31646.77, 31646.77
12/20/11, 31783.90, 31783.90, 31783.90, 31783.90
12/19/11, 31721.37, 31721.37, 31721.37, 31721.37
12/16/11, 32006.70, 32006.70, 32006.70, 32006.70
12/15/11, 32006.70, 32006.70, 32006.70, 32006.70
12/14/11, 31727.03, 31727.03, 31727.03, 31727.03
12/13/11, 32208.20, 32208.20, 32208.20, 32208.20
12/12/11, 32270.06, 32270.06, 32270.06, 32270.06
12/09/11, 32760.17, 32760.17, 32371.89, 32632.92
12/08/11, 32760.17, 32760.17, 32760.17, 32760.17
12/07/11, 32760.27, 32760.27, 32760.27, 32760.27
12/06/11, 32719.23, 32719.23, 32719.23, 32719.23
12/05/11, 32832.22, 32832.22, 32832.22, 32832.22
12/02/11, 32748.85, 32903.67, 32529.40, 32610.90
12/01/11, 32748.85, 32748.85, 32748.85, 32748.85
11/30/11, 32812.64, 32812.64, 32812.64, 32812.64
11/29/11, 31636.36, 31636.36, 31636.36, 31636.36
11/28/11, 31829.34, 31829.34, 31829.34, 31829.34
11/25/11, 31201.82, 31201.82, 30803.57, 31123.96
11/24/11, 31201.82, 31201.82, 31201.82, 31201.82
11/23/11, 30956.19, 30956.19, 30956.19, 30956.19
11/22/11, 31369.74, 31369.74, 31369.74, 31369.74
11/21/11, 31116.01, 31116.01, 31116.01, 31116.01
11/18/11, 32438.05, 32438.05, 31770.15, 31812.66
11/17/11, 32438.05, 32438.05, 32438.05, 32438.05
11/16/11, 32672.67, 32672.67, 32672.67, 32672.67
11/15/11, 32674.18, 32674.18, 32674.18, 32674.18
11/14/11, 32343.89, 32343.89, 32343.89, 32343.89
11/11/11, 32216.61, 32261.65, 31924.73, 32261.65
11/10/11, 32216.61, 32216.61, 32216.61, 32216.61
11/09/11, 32017.01, 32017.01, 32017.01, 32017.01
11/08/11, 32670.42, 32670.42, 32670.42, 32670.42
11/07/11, 32514.38, 32514.38, 32514.38, 32514.38
11/04/11, 32211.88, 32494.61, 31803.63, 31917.02
11/03/11, 32211.88, 32211.88, 32211.88, 32211.88
11/02/11, 32196.56, 32196.56, 32196.56, 32196.56
11/01/11, 31724.22, 31724.22, 31724.22, 31724.22
10/31/11, 32348.54, 32348.54, 32348.54, 32348.54
10/28/11, 32894.11, 32894.11, 32894.11, 32894.11
10/27/11, 32452.55, 32452.55, 32452.55, 32452.55
10/26/11, 31663.61, 31994.66, 31663.61, 31736.62
10/25/11, 31663.61, 31921.32, 31419.12, 31663.61
10/24/11, 31654.31, 31799.73, 31404.78, 31654.31
10/21/11, 31449.99, 31449.99, 30836.89, 31449.99
10/20/11, 30836.89, 31197.35, 30689.14, 30836.89
10/19/11, 31197.35, 31298.18, 31030.01, 31197.35
10/18/11, 31054.20, 31095.23, 30817.03, 31054.20
10/17/11, 31095.23, 31459.40, 30966.04, 31095.23
10/14/11, 31123.59, 31288.95, 30777.99, 31123.59
10/13/11, 30834.39, 31245.25, 30834.39, 30834.39
10/12/11, 31129.95, 31274.19, 30665.53, 31129.95
10/11/11, 30803.88, 30972.53, 30626.03, 30803.88
10/10/11, 30884.70, 30948.51, 30244.90, 30884.70
10/07/11, 30244.90, 30467.77, 29888.87, 30244.90
10/06/11, 29888.87, 30147.37, 29468.56, 29888.87
10/05/11, 29468.56, 29551.07, 29059.67, 29468.56
10/04/11, 29178.27, 29877.90, 28906.70, 29178.27
10/03/11, 29877.90, 29901.11, 29158.01, 29877.90
09/30/11, 29674.20, 29749.35, 29320.80, 29674.20
09/29/11, 29688.89, 30451.14, 29675.71, 29688.89
09/28/11, 30339.03, 30909.46, 30280.07, 30339.03
09/27/11, 30752.40, 30752.40, 29718.56, 30752.40
09/26/11, 29718.56, 30112.85, 29547.05, 29718.56
09/23/11, 30061.21, 30474.83, 29748.92, 30061.21
09/22/11, 30323.04, 31311.17, 30266.27, 30323.04
09/21/11, 31311.17, 31614.57, 31259.20, 31311.17
09/20/11, 31343.90, 31378.47, 30869.89, 31343.90
09/19/11, 30959.59, 31051.35, 30730.16, 30959.59
09/16/11, 31051.35, 31248.29, 30866.60, 31051.35
09/15/11, 30998.05, 31006.56, 30459.82, 30998.05
09/14/11, 30459.82, 30547.14, 29893.15, 30459.82
09/13/11, 30032.71, 30288.34, 29506.31, 30032.71
09/12/11, 29855.75, 30440.87, 29584.26, 29855.75
09/09/11, 30440.87, 30918.99, 30251.86, 30440.87
09/08/11, 30918.00, 30918.00, 30374.16, 30918.00
09/07/11, 30514.60, 30514.60, 29525.83, 30514.60
09/06/11, 29525.83, 30175.62, 29418.91, 29525.83
09/05/11, 29888.14, 30518.92, 29807.67, 29888.14
09/02/11, 30518.92, 31088.12, 30326.18, 30518.92
09/01/11, 31088.12, 31199.48, 30582.46, 31088.12
08/31/11, 31005.50, 31047.19, 30365.13, 31005.50
08/30/11, 30365.13, 30392.79, 30189.76, 30365.13
08/29/11, 30292.76, 30318.53, 29425.05, 30292.76
08/26/11, 29425.05, 29530.44, 28970.94, 29425.05
08/25/11, 29349.45, 29978.29, 29268.46, 29349.45
08/24/11, 29604.59, 29777.12, 29161.27, 29604.59
08/23/11, 29259.86, 29743.18, 29042.12, 29259.86
08/22/11, 29433.12, 29639.62, 29001.60, 29433.12
08/19/11, 29378.69, 29378.69, 28742.03, 29378.69
08/18/11, 29288.86, 30178.72, 29099.58, 29288.86
08/17/11, 30178.72, 30312.73, 29743.95, 30178.72
08/16/11, 29987.27, 30159.42, 29726.39, 29987.27
08/15/11, 30159.42, 30168.66, 29826.40, 30159.42
08/12/11, 29826.40, 30077.25, 29286.69, 29826.40
08/11/11, 29490.20, 29490.20, 28640.02, 29490.20
08/10/11, 28658.57, 29193.76, 28391.18, 28658.57
08/09/11, 28391.18, 28391.18, 28391.18, 28391.18
08/08/11, 28391.18, 29256.75, 28305.41, 28391.18
08/05/11, 29256.75, 29601.61, 28624.05, 29256.75
08/04/11, 29601.61, 30639.45, 29601.61, 29601.61
08/03/11, 30520.43, 30878.85, 30354.38, 30520.43
08/02/11, 30871.78, 31257.31, 30871.78, 30871.78
08/01/11, 31257.31, 31495.53, 31144.41, 31257.31
07/29/11, 31208.04, 31446.39, 30974.00, 31208.04
07/28/11, 31446.39, 31593.99, 31273.73, 31446.39
07/27/11, 31593.99, 31946.73, 31521.72, 31593.99
07/26/11, 31868.73, 32191.33, 31780.86, 31868.73
07/25/11, 32065.84, 32111.73, 31859.22, 32065.84
07/22/11, 32016.30, 32204.91, 31870.26, 32016.30
07/21/11, 32125.79, 32136.91, 31638.84, 32125.79
07/20/11, 32056.06, 32312.52, 31944.05, 32056.06
07/19/11, 32058.68, 32172.02, 31871.59, 32058.68
07/18/11, 31871.59, 32288.43, 31871.59, 31871.59
07/15/11, 32288.43, 32288.43, 32076.27, 32288.43
07/14/11, 32203.94, 32416.84, 32121.33, 32203.94
07/13/11, 32310.38, 32310.38, 31926.55, 32310.38
07/12/11, 31926.55, 31935.72, 31371.22, 31926.55
07/11/11, 31845.02, 32030.50, 31793.02, 31845.02
07/08/11, 32002.33, 32383.14, 31893.90, 32002.33
07/07/11, 32296.07, 32369.32, 32130.71, 32296.07
07/06/11, 32130.71, 32254.24, 32028.48, 32130.71
07/05/11, 32254.24, 32327.29, 31963.32, 32254.24
07/04/11, 32077.79, 32120.24, 31925.47, 32077.79
07/01/11, 31925.47, 31992.22, 31705.12, 31925.47
06/30/11, 31864.54, 31936.37, 31635.00, 31864.54
06/29/11, 31726.30, 31726.30, 31291.65, 31726.30
06/28/11, 31291.65, 31291.65, 30822.33, 31291.65
06/27/11, 30897.05, 30897.05, 30606.59, 30897.05
06/24/11, 30680.23, 30900.99, 30326.54, 30680.23
06/23/11, 30326.54, 30792.87, 30295.08, 30326.54
06/22/11, 30792.87, 30971.88, 30712.62, 30792.87
06/21/11, 30971.88, 30971.88, 30627.65, 30971.88
06/20/11, 30627.65, 30669.26, 30407.95, 30627.65
06/17/11, 30669.26, 31000.52, 30458.91, 30669.26
06/16/11, 31000.52, 31000.52, 31000.52, 31000.52
06/15/11, 31000.52, 31366.49, 30960.28, 31000.52
06/14/11, 31229.36, 31426.17, 31120.43, 31229.36
06/13/11, 31176.58, 31305.94, 30987.43, 31176.58
06/10/11, 31164.35, 31634.17, 31107.02, 31164.35
06/09/11, 31634.17, 31703.89, 31414.09, 31634.17
